part,kind,token,ov_iso,ov_white,ov_row,err,err_rowshare
prompt,ordinary,),0.18352,0.04066,0.096233,0.2748,0.0057
prompt,template,<|eot_id|>,0.061247,0.022933,2.1583,2.5723,0.3445
prompt,ordinary,<|start_header_id|>,0.098987,0.025539,2.1885,3.193,0.3297
prompt,ordinary,assistant,0.062177,0.0066953,0.27279,0.67312,0.0676
prompt,ordinary,<|end_header_id|>,0.077866,0.022025,1.9147,3.3256,0.3480
prompt,newline,\n\n,0.089307,0.025233,0.11959,0.37864,0.0427
resp,ordinary,<<,0.12155,0.020841,0.26755,0.65681,0.0466
resp,ordinary,Notification,0.17373,0.017205,0.22583,0.64558,0.1181
resp,ordinary, of,0.038799,0.0071688,0.61716,0.87863,0.2906
resp,ordinary, Res,0.093121,0.010547,1.1507,1.4972,0.3937
resp,ordinary,ign,0.057649,0.0057287,0.055766,0.61757,0.0103
resp,ordinary,ation,0.072039,0.0027134,0.43438,0.68161,0.1679
resp,ordinary,>>,0.1292,0.034078,0.22674,0.55168,0.0055
resp,newline, \n\n,0.053126,0.015013,0.31145,0.50937,0.0199
resp,ordinary,Notification,0.17197,0.0056452,0.20103,0.63857,0.0429
resp,ordinary, of,0.059197,0.0075505,0.57399,0.7894,0.2722
resp,ordinary, Res,0.11943,0.016518,0.8696,1.2664,0.3938
resp,ordinary,ign,0.0786,0.0045495,0.12588,0.661,0.0601
resp,ordinary,ation,0.10215,0.00059417,0.33293,0.65873,0.1071
resp,newline,\n\n,0.031124,0.011548,0.10531,0.38286,0.1168
resp,ordinary,I,0.17047,0.027284,0.1161,0.47061,0.1583
resp,ordinary, am,0.23859,0.026042,0.088909,0.3897,0.0619
resp,ordinary, writing,0.1235,0.0052236,0.068978,0.43797,0.0760
resp,ordinary, to,0.13357,0.018357,0.18591,0.41405,0.0736
resp,ordinary, inform,0.19388,0.028451,0.10622,0.5504,0.1527
resp,ordinary, you,0.22857,0.043952,0.26513,0.45155,0.0005
resp,ordinary, that,0.29345,0.054196,0.31247,0.55335,0.1970
resp,ordinary, I,0.1651,0.012833,0.28993,0.40459,0.2508
resp,ordinary, have,0.14961,0.016719,0.23265,0.36938,0.1500
resp,ordinary, decided,0.15162,0.0080888,0.21759,0.38427,0.0993
resp,ordinary, to,0.18638,0.026765,0.33476,0.50438,0.1653
resp,ordinary, resign,0.10268,0.0026603,0.30734,0.65376,0.1916
resp,ordinary, from,0.1322,0.015675,0.2622,0.61526,0.1700
resp,ordinary, my,0.054102,0.011225,0.17177,0.25795,0.0470
resp,ordinary, position,0.10428,0.012583,0.26934,0.50259,0.2341
resp,ordinary,",",0.011738,0.005599,0.22772,0.24462,0.1562
resp,ordinary, effective,0.11901,0.00874,0.6278,0.86332,0.3745
resp,ordinary, [,0.13614,0.031589,0.37619,0.44316,0.2149
resp,ordinary,insert,0.1681,0.032599,0.15103,0.57996,0.0259
resp,ordinary, date,0.11502,0.010694,0.091747,0.44174,0.1071
resp,ordinary,].,0.066705,0.025447,0.074795,0.35616,0.0392
resp,ordinary, I,0.070477,0.0030768,0.02324,0.32473,0.2359
resp,ordinary, appreciate,0.12934,0.013139,0.056887,0.35042,0.0072
resp,ordinary, the,0.090809,0.0040788,0.37339,0.43182,0.3101
resp,ordinary, opportunities,0.16737,0.026992,0.16232,0.33502,0.0079
resp,ordinary, I,0.096557,0.0030267,0.33864,0.39617,0.2322
resp,ordinary, have,0.13677,0.0066842,0.34736,0.5336,0.2740
resp,ordinary, had,0.14395,0.0011764,0.30015,0.40118,0.1096
resp,ordinary, while,0.055433,0.0099351,0.27041,0.34505,0.1396
resp,ordinary, working,0.083933,0.015314,0.0094217,0.33543,0.0450
resp,ordinary, here,0.073151,0.008498,0.12095,0.52679,0.2733
resp,ordinary,",",0.046215,0.012496,0.28804,0.23533,0.1353
resp,ordinary, and,0.11972,0.023466,0.20894,0.25299,0.0772
resp,ordinary, I,0.079517,0.0073393,0.14325,0.24113,0.0461
resp,ordinary, am,0.23629,0.027253,0.10433,0.57303,0.2864
resp,ordinary, grateful,0.17117,0.031285,0.29131,0.52582,0.1746
resp,ordinary, for,0.13119,0.0081116,0.23094,0.60072,0.1773
resp,ordinary, the,0.043179,0.020955,0.40387,0.49207,0.3152
resp,ordinary, experience,0.074062,0.010411,0.48217,0.6402,0.2978
resp,ordinary, and,0.091483,0.0098239,0.23567,0.28927,0.2318
resp,ordinary, knowledge,0.19702,0.025381,0.2979,0.41,0.1688
resp,ordinary, gained,0.31627,0.049491,0.0080447,0.63622,0.0824
resp,ordinary,.,0.022908,0.0014878,0.10328,0.21844,0.0849
resp,ordinary, However,0.084404,0.0099803,0.12142,0.37678,0.2346
resp,ordinary,",",0.045202,0.0021999,0.28787,0.30844,0.0606
resp,ordinary, I,0.087038,0.0027312,0.23617,0.30065,0.1951
resp,ordinary, have,0.1456,0.012041,0.090171,0.29794,0.0291
resp,ordinary, decided,0.15351,0.0070341,0.047429,0.3306,0.0033
resp,ordinary, that,0.24376,0.044395,0.061542,0.40168,0.0201
resp,ordinary, it,0.1418,0.0083416,0.049453,0.23842,0.0003
resp,ordinary, is,0.13017,0.0069725,0.027104,0.28853,0.1336
resp,ordinary, time,0.24838,0.041998,0.00063375,0.39951,0.0665
resp,ordinary, for,0.17426,0.020803,0.27466,0.48873,0.1786
resp,ordinary, me,0.13818,0.014411,0.010054,0.29099,0.0592
resp,ordinary, to,0.118,0.01832,0.17691,0.35869,0.0532
resp,ordinary, move,0.11655,0.018919,0.050031,0.32037,0.0707
resp,ordinary, on,0.081949,0.0068376,0.25888,0.49357,0.0860
resp,ordinary, and,0.097167,0.0052977,0.06565,0.22009,0.0022
resp,ordinary, explore,0.12313,0.012057,0.12388,0.3346,0.0003
resp,ordinary, new,0.16285,0.03218,0.12452,0.26443,0.0002
resp,ordinary, opportunities,0.26609,0.036356,0.28306,0.36082,0.0206
resp,ordinary,.\n\n,0.082528,0.012092,0.021561,0.26604,0.0185
resp,ordinary,I,0.13615,0.013609,0.019678,0.30893,0.1155
resp,ordinary, will,0.10406,0.0056718,0.083357,0.2732,0.0069
resp,ordinary, do,0.080689,0.015518,0.20888,0.29584,0.1498
resp,ordinary, my,0.13867,0.0021747,0.19333,0.35607,0.0898
resp,ordinary, best,0.17976,0.016584,0.013529,0.38917,0.0534
resp,ordinary, to,0.075401,0.001531,0.34672,0.72671,0.3045
resp,ordinary, ensure,0.084095,0.0025572,0.30031,0.41346,0.1768
resp,ordinary, a,0.14276,0.0090286,0.049392,0.2992,0.0134
resp,ordinary, smooth,0.10857,0.019442,0.08936,0.37349,0.0445
resp,ordinary, transition,0.15289,0.02782,0.31218,0.63142,0.1839
resp,ordinary, of,0.15485,0.033442,0.25671,0.49537,0.0560
resp,ordinary, my,0.074202,0.010486,0.04779,0.26809,0.0664
resp,ordinary, responsibilities,0.20315,0.02946,0.20051,0.47346,0.1151
resp,ordinary, and,0.073324,0.017382,0.11824,0.2056,0.1051
resp,ordinary, complete,0.09791,0.015056,0.037807,0.37585,0.1691
resp,ordinary, any,0.14817,0.0051725,0.37688,0.5512,0.2658
resp,ordinary, outstanding,0.12697,0.0067316,0.031602,0.43022,0.0165
resp,ordinary, tasks,0.095961,0.021275,0.27199,0.44283,0.1332
resp,ordinary, before,0.08102,0.0021871,0.27619,0.34794,0.2129
resp,ordinary, my,0.11277,0.0082084,0.1234,0.30602,0.0020
resp,ordinary, departure,0.10955,0.0072243,0.36151,0.63142,0.2389
resp,ordinary,.,0.03992,0.0083591,0.053968,0.41319,0.3661
resp,ordinary, If,0.14641,0.019992,0.080777,0.30942,0.2647
resp,ordinary, there,0.24647,0.031294,0.024659,0.28637,0.0159
resp,ordinary, is,0.10356,0.014224,0.079279,0.29827,0.0100
resp,ordinary, anything,0.13855,0.024886,0.030388,0.39196,0.0405
resp,ordinary, specific,0.1341,0.009273,0.24389,0.47579,0.1586
resp,ordinary, you,0.14014,0.0077625,0.12704,0.28478,0.0288
resp,ordinary, would,0.10187,0.01119,0.088882,0.28346,0.0016
resp,ordinary, like,0.095102,0.0019335,0.43118,0.74075,0.2762
resp,ordinary, me,0.28072,0.047523,0.15518,0.58568,0.2156
resp,ordinary, to,0.074176,0.00013741,0.066911,0.30813,0.0164
resp,ordinary, focus,0.068728,0.00985,0.14666,0.38065,0.1028
resp,ordinary, on,0.04483,0.0084678,0.37453,0.6441,0.2642
resp,ordinary, during,0.13429,0.019264,0.10108,0.26717,0.0001
resp,ordinary, my,0.076145,0.011701,0.12791,0.25445,0.0003
resp,ordinary, remaining,0.095181,0.013676,0.23545,0.50847,0.1573
resp,ordinary, time,0.1792,0.019854,0.42271,0.5528,0.2989
resp,ordinary, here,0.11243,0.0090454,0.0060332,0.37015,0.0572
resp,ordinary,",",0.059194,0.017081,0.11615,0.20715,0.0990
resp,ordinary, please,0.14731,0.015244,0.0576,0.37063,0.1395
resp,ordinary, let,0.10819,0.01315,0.0090868,0.32778,0.0653
resp,ordinary, me,0.19568,0.02157,0.031665,0.44883,0.0329
resp,ordinary, know,0.094042,0.00794,0.31783,0.56106,0.1716
resp,ordinary,.\n\n,0.08363,0.012944,0.05023,0.28771,0.0478
resp,ordinary,Thank,0.3683,0.069417,0.21288,0.60676,0.2009
resp,ordinary, you,0.13186,0.011252,0.1964,0.49323,0.0523
resp,ordinary, again,0.093591,0.002342,0.072532,0.38158,0.0069
resp,ordinary, for,0.045266,0.0096333,0.15685,0.4687,0.0063
resp,ordinary, the,0.029846,0.017868,0.38994,0.46647,0.2940
resp,ordinary, opportunity,0.19107,0.011486,0.096825,0.32904,0.0008
resp,ordinary, to,0.1348,0.0017977,0.11962,0.32209,0.0143
prompt,template,<|begin_of_text|>,480.9,335.83,21.548,43.165,0.4208
prompt,ordinary,<|start_header_id|>,0.033327,0.1353,0.61761,1.0117,0.2192
prompt,ordinary,system,0.10321,0.013452,0.90452,0.9559,0.2965
prompt,ordinary,<|end_header_id|>,0.25771,0.038789,2.3977,3.482,0.2640
prompt,newline,\n\n,0.077603,0.034105,1.1593,1.394,0.3437
prompt,ordinary,Cut,0.14646,0.018285,0.2281,0.48638,0.0090
prompt,ordinary,ting,0.1222,0.021098,0.39935,0.64615,0.1108
prompt,ordinary, Knowledge,0.31437,0.055932,0.70046,1.0472,0.3542
prompt,ordinary, Date,0.26165,0.058811,0.62032,0.75236,0.3381
prompt,ordinary,:,0.085219,0.021899,0.48849,0.93578,0.3085
prompt,ordinary, December,0.15564,0.04134,0.26521,0.51818,0.2323
prompt,ordinary, ,0.099408,0.01554,0.65297,0.80822,0.3769
prompt,ordinary,202,0.23368,0.030411,0.55118,0.65131,0.3094
prompt,ordinary,3,0.15392,0.024246,0.6318,0.85779,0.3189
prompt,newline,\n,0.019344,0.0021898,0.375,0.39767,0.0170
prompt,ordinary,Today,0.26649,0.04352,0.16224,0.42661,0.0257
prompt,ordinary, Date,0.32427,0.077386,0.30021,0.59205,0.1280
prompt,ordinary,:,0.22877,0.040603,0.48896,0.90658,0.2869
prompt,ordinary, ,0.13205,0.023281,0.67904,0.69006,0.2176
prompt,ordinary,26,0.11442,0.011146,0.39312,0.67165,0.2612
prompt,ordinary, Jul,0.25059,0.049371,0.21744,0.51555,0.0986
prompt,ordinary, ,0.098155,0.00090734,0.4969,0.59104,0.2785
prompt,ordinary,202,0.28414,0.01443,0.41297,0.64963,0.1940
prompt,ordinary,4,0.13267,0.01845,0.28613,0.57196,0.0141
prompt,newline,\n\n,0.078375,0.00016147,0.18233,0.41631,0.0070
prompt,template,<|eot_id|>,0.00843,0.010491,1.8227,2.6161,0.3488
prompt,ordinary,<|start_header_id|>,0.026484,0.010668,2.3026,3.2838,0.3393
prompt,ordinary,user,0.097144,0.04231,0.42535,0.63695,0.1469
prompt,ordinary,<|end_header_id|>,0.015026,0.0065291,2.3106,3.4661,0.3509
prompt,newline,\n\n,0.011039,0.013015,0.11091,0.45656,0.0064
prompt,ordinary,Given,0.17194,0.023165,0.24496,0.5048,0.0261
prompt,ordinary, the,0.28945,0.046023,0.65535,0.64959,0.2717
prompt,ordinary, sentence,0.18945,0.050436,0.22948,0.58786,0.0529
prompt,ordinary," """,0.1643,0.02199,0.90931,1.2319,0.4125
prompt,ordinary,Two,0.21997,0.040497,0.35245,0.51485,0.2796
prompt,ordinary, young,0.13667,0.019878,0.40009,0.69451,0.2927
prompt,ordinary, boys,0.24801,0.030362,0.69682,0.83086,0.3008
prompt,ordinary, with,0.052518,0.0061583,0.65463,0.6932,0.3541
prompt,ordinary, toy,0.16798,0.016937,0.14437,0.52647,0.0131
prompt,ordinary, guns,0.13798,0.029615,0.33767,0.7013,0.1169
prompt,ordinary, and,0.043089,0.0076189,0.28449,0.29352,0.1074
prompt,ordinary, horns,0.13083,0.0040897,0.15923,0.5755,0.0156
prompt,ordinary,".""",0.28028,0.064574,0.022108,0.45658,0.1295
prompt,ordinary, can,0.16784,0.026771,0.16631,0.3588,0.0123
prompt,ordinary, you,0.32338,0.033424,0.51509,0.67064,0.2635
prompt,ordinary, ask,0.24068,0.028982,0.56412,0.83849,0.3171
prompt,ordinary, a,0.19022,0.018413,0.72654,0.87027,0.3474
prompt,ordinary, question,0.12367,0.0012866,0.38258,0.70085,0.1966
prompt,ordinary,?,0.24528,0.039977,0.1418,0.33363,0.1034
prompt,ordinary, Please,0.11113,0.0039675,0.14268,0.32967,0.0246
prompt,ordinary, ensure,0.086746,0.0049346,0.19936,0.40967,0.0577
prompt,ordinary, that,0.14851,0.013582,0.43102,0.53199,0.2416
prompt,ordinary, your,0.17084,0.019254,0.27178,0.28335,0.0350
prompt,ordinary, response,0.053521,0.0015923,0.15028,0.39444,0.0613
prompt,ordinary, is,0.069329,0.0086087,0.18928,0.26559,0.0216
prompt,ordinary, in,0.064705,0.0081353,0.46301,0.59675,0.3558
prompt,ordinary, English,0.11399,0.0027558,0.22379,0.45487,0.2305
prompt,ordinary,",",0.06076,0.011126,0.38644,0.3965,0.2804
prompt,ordinary, and,0.23024,0.042029,0.36973,0.40349,0.2378
prompt,ordinary, in,0.10633,0.0031592,0.42504,0.45734,0.2691
prompt,ordinary, all,0.14243,0.0001257,0.3784,0.49651,0.3123
prompt,ordinary, lowercase,0.045755,0.0064034,0.229,0.71334,0.1662
prompt,ordinary, letters,0.18231,0.024476,0.32692,0.86049,0.2536
prompt,ordinary,.,0.054991,0.002888,0.03864,0.32164,0.2105
prompt,ordinary, No,0.14486,0.0052852,0.3122,0.39577,0.2685
prompt,ordinary, capital,0.14253,0.014558,0.13929,0.49782,0.0444
prompt,ordinary, letters,0.061415,0.0044194,0.33441,0.84371,0.2731
prompt,ordinary, are,0.059145,0.0093251,0.02054,0.24962,0.0001
prompt,ordinary, allowed,0.11446,0.011196,0.44103,0.70378,0.3556
prompt,ordinary,.,0.019331,0.011179,0.052862,0.27832,0.1469
prompt,template,<|eot_id|>,0.067427,0.025353,2.5438,2.8124,0.3472
prompt,ordinary,<|start_header_id|>,0.12635,0.03854,2.7828,3.3081,0.3231
prompt,ordinary,assistant,0.091021,0.015148,0.22594,0.67412,0.0561
prompt,ordinary,<|end_header_id|>,0.11526,0.03175,2.5271,3.4561,0.3423
prompt,newline,\n\n,0.070438,0.019693,0.18948,0.36594,0.0309
resp,ordinary,are,0.26591,0.035818,0.12283,0.58189,0.0246
resp,ordinary, the,0.098183,0.01107,0.42256,0.36261,0.1072
resp,ordinary, toy,0.13112,0.0089805,0.046938,0.54425,0.0052
resp,ordinary, guns,0.16526,0.037453,0.235,0.65529,0.0821
resp,ordinary, and,0.011263,0.0025877,0.29724,0.27252,0.1313
resp,ordinary, horns,0.10112,0.0044771,0.085953,0.57262,0.0004
resp,ordinary, part,0.060785,0.0018356,0.27522,0.37174,0.1873
resp,ordinary, of,0.086666,0.013781,0.45914,0.71557,0.3436
resp,ordinary, a,0.037046,0.015987,0.3831,0.47427,0.2478
resp,ordinary, costume,0.11233,0.0043157,0.25482,0.60101,0.1554
resp,ordinary, or,0.030637,0.0049858,0.019872,0.29145,0.1782
resp,ordinary, just,0.096476,0.0037968,0.10893,0.29441,0.0040
resp,ordinary, something,0.11176,0.0021671,0.31662,0.52219,0.2319
resp,ordinary, the,0.053744,0.0030604,0.011452,0.33653,0.1968
resp,ordinary, boys,0.045513,0.0040239,0.43709,0.50284,0.2414
resp,ordinary, are,0.014597,0.018237,0.33148,0.36472,0.1964
resp,ordinary, playing,0.03087,0.014581,0.37497,0.63617,0.3058
resp,ordinary, with,0.032174,0.011812,0.52569,0.69563,0.3191
resp,ordinary,?,0.051952,0.013678,0.19237,0.57933,0.3387
resp,template,<|eot_id|>,0.049936,0.016894,2.2602,2.4402,0.3416
prompt,template,<|begin_of_text|>,480.9,335.83,21.548,43.165,0.4208
prompt,ordinary,<|start_header_id|>,0.033121,0.13421,0.61867,1.0149,0.2187
prompt,ordinary,system,0.10416,0.014055,0.90544,0.95269,0.2979
prompt,ordinary,<|end_header_id|>,0.2576,0.038232,2.4038,3.4853,0.2634
prompt,newline,\n\n,0.076633,0.033479,1.1596,1.3949,0.3437
prompt,ordinary,Cut,0.14651,0.018599,0.22676,0.48625,0.0086
prompt,ordinary,ting,0.12129,0.020733,0.3972,0.64886,0.1144
prompt,ordinary, Knowledge,0.31243,0.054714,0.70082,1.0461,0.3567
prompt,ordinary, Date,0.26165,0.058868,0.62103,0.75691,0.3416
prompt,ordinary,:,0.084774,0.021742,0.49003,0.93144,0.3070
prompt,ordinary, December,0.15564,0.041352,0.26506,0.51743,0.2334
prompt,ordinary, ,0.099408,0.015581,0.65392,0.80799,0.3768
prompt,ordinary,202,0.23368,0.030378,0.55082,0.64988,0.3075
prompt,ordinary,3,0.15586,0.025459,0.63161,0.85441,0.3153
prompt,newline,\n,0.019924,0.0023561,0.37748,0.39854,0.0187
prompt,ordinary,Today,0.26649,0.043542,0.16264,0.42732,0.0278
prompt,ordinary, Date,0.32427,0.077418,0.30096,0.59452,0.1315
prompt,ordinary,:,0.22888,0.041117,0.49096,0.9048,0.2872
prompt,ordinary, ,0.13213,0.02373,0.67949,0.68732,0.2160
prompt,ordinary,26,0.11485,0.011217,0.39071,0.66972,0.2597
prompt,ordinary, Jul,0.25054,0.049131,0.21768,0.51536,0.0995
prompt,ordinary, ,0.098102,0.00067402,0.4978,0.59237,0.2776
prompt,ordinary,202,0.2822,0.013252,0.4136,0.65347,0.1958
prompt,ordinary,4,0.13175,0.018763,0.28331,0.57191,0.0134
prompt,newline,\n\n,0.079238,0.00023066,0.18324,0.41643,0.0070
prompt,template,<|eot_id|>,0.0084778,0.010507,1.8231,2.6118,0.3502
prompt,ordinary,<|start_header_id|>,0.02649,0.010704,2.3037,3.2656,0.3403
prompt,ordinary,user,0.097117,0.04213,0.425,0.63705,0.1472
prompt,ordinary,<|end_header_id|>,0.015013,0.006582,2.3108,3.4709,0.3499
prompt,newline,\n\n,0.011351,0.012954,0.10827,0.45661,0.0064
prompt,ordinary,Write,0.090458,0.0038909,0.23296,0.52911,0.0541
prompt,ordinary, a,0.21241,0.027917,0.7356,0.76282,0.3445
prompt,ordinary, dialogue,0.20141,0.03067,0.081435,0.55665,0.0739
prompt,ordinary, between,0.16168,0.018993,0.61828,0.72267,0.3132
prompt,ordinary, two,0.067419,0.0095716,0.32781,0.55302,0.2449
prompt,ordinary, people,0.16304,0.02633,0.35934,0.46139,0.2110
prompt,ordinary,",",0.026746,0.0083739,0.60684,0.85215,0.3509
prompt,ordinary, one,0.10046,0.0093386,0.47962,0.71699,0.3686
prompt,ordinary, is,0.083949,0.012191,0.35894,0.40717,0.1833
prompt,ordinary, dressed,0.10872,0.013002,0.27937,0.44137,0.0027
prompt,ordinary, up,0.11162,0.0054125,0.2192,0.66162,0.1526
prompt,ordinary, in,0.14515,0.0054844,0.4267,0.65581,0.2500
prompt,ordinary, a,0.13802,0.0088203,0.64827,0.78539,0.3754
prompt,ordinary, ball,0.17764,0.039449,0.38385,0.65096,0.2569
prompt,ordinary, gown,0.2028,0.038043,0.32612,0.63808,0.0932
prompt,ordinary, and,0.12952,0.026512,0.064386,0.23409,0.0010
prompt,ordinary, the,0.1612,0.013501,0.25359,0.27034,0.1978
prompt,ordinary, other,0.10405,0.011853,0.1897,0.30851,0.0334
prompt,ordinary, is,0.014605,0.01673,0.026204,0.30037,0.0605
prompt,ordinary, dressed,0.10199,0.0012838,0.25897,0.45468,0.0443
prompt,ordinary, down,0.079648,0.0041648,0.35349,0.64326,0.2151
prompt,ordinary, in,0.076394,0.013018,0.40992,0.53731,0.2167
prompt,ordinary, swe,0.088864,0.001056,1.0094,1.5172,0.3559
prompt,ordinary,ats,0.10441,0.015769,0.13894,0.69431,0.0386
prompt,ordinary,.,0.20694,0.038275,0.0069896,0.34066,0.1602
prompt,ordinary, The,0.18872,0.028815,0.14918,0.27114,0.0201
prompt,ordinary, two,0.093435,0.003542,0.28107,0.33911,0.1078
prompt,ordinary, are,0.23841,0.0095469,0.037184,0.38861,0.0208
prompt,ordinary, going,0.11807,0.0034319,0.24648,0.31459,0.1174
prompt,ordinary, to,0.19737,0.0023435,0.24591,0.37245,0.1352
prompt,ordinary, a,0.13653,0.010416,0.40437,0.58292,0.3492
prompt,ordinary, nightly,0.13381,0.035218,0.063525,0.49893,0.0055
prompt,ordinary, event,0.18752,0.038347,0.33204,0.55793,0.2147
prompt,ordinary,.,0.16081,0.024106,0.0019944,0.34443,0.1142
prompt,ordinary, Your,0.32537,0.057669,0.22497,0.35716,0.0556
prompt,ordinary, answer,0.21466,0.026213,0.14688,0.46707,0.0000
prompt,ordinary, must,0.17321,0.016216,0.053325,0.316,0.0070
prompt,ordinary, contain,0.11642,0.01287,0.1999,0.50957,0.1322
prompt,ordinary, exactly,0.15731,0.017122,0.038467,0.41664,0.0986
prompt,ordinary, ,0.096715,0.01043,0.38622,0.41343,0.2676
prompt,ordinary,3,0.15856,0.012343,0.085402,0.24833,0.0003
prompt,ordinary, bullet,0.074464,0.0013561,0.13089,0.53408,0.0164
prompt,ordinary, points,0.14518,0.016637,0.22999,0.62734,0.0838
prompt,ordinary, in,0.066343,0.00709,0.11694,0.27453,0.0707
prompt,ordinary, the,0.085007,0.011266,0.34052,0.39028,0.3079
prompt,ordinary, markdown,0.10174,0.013691,0.019211,0.50459,0.0006
prompt,ordinary, format,0.21421,0.032464,0.0060941,0.45375,0.0038
prompt,ordinary, (,0.12083,0.012967,0.12943,0.38293,0.2137
prompt,ordinary,use,0.1402,0.017076,0.47867,0.65809,0.2255
prompt,ordinary," ""*",0.1481,0.019899,0.45736,0.80774,0.2350
prompt,ordinary," """,0.077062,0.017106,0.66782,0.76275,0.2905
prompt,ordinary, to,0.030624,0.011247,0.35399,0.38461,0.1451
prompt,ordinary, indicate,0.11341,0.0078035,0.17732,0.39933,0.0189
prompt,ordinary, each,0.11147,0.0034802,0.015727,0.29424,0.0065
prompt,ordinary, bullet,0.090636,0.0043602,0.032197,0.54394,0.0579
prompt,ordinary,),0.097517,0.021473,0.22676,0.33527,0.1395
prompt,ordinary, such,0.13375,0.014062,0.022231,0.41091,0.1367
prompt,ordinary, as,0.12537,0.021379,0.0081026,0.36023,0.0987
prompt,ordinary,:\n,0.062395,0.0052966,0.018067,0.42743,0.0240
prompt,ordinary,*,0.061943,0.0064383,0.36878,0.57122,0.1769
prompt,ordinary, This,0.18841,0.031864,0.090274,0.32249,0.0011
prompt,ordinary, is,0.17107,0.013805,0.32858,0.40999,0.1826
prompt,ordinary, the,0.13422,0.020499,0.29584,0.3084,0.1865
prompt,ordinary, first,0.16031,0.028209,0.20093,0.32675,0.1265
prompt,ordinary, point,0.081149,0.018713,0.2811,0.36753,0.0874
prompt,ordinary,.\n,0.096221,0.021085,0.16261,0.36975,0.0531
prompt,ordinary,*,0.16226,0.022202,0.069578,0.41999,0.0013
prompt,ordinary, This,0.16781,0.021095,0.14246,0.32041,0.0576
prompt,ordinary, is,0.21252,0.021238,0.2488,0.4049,0.1238
prompt,ordinary, the,0.15502,0.023452,0.28093,0.33216,0.1945
prompt,ordinary, second,0.17091,0.023716,0.12684,0.29993,0.0204
prompt,ordinary, point,0.090167,0.008138,0.25177,0.49844,0.2220
prompt,ordinary,.,0.046077,0.013253,0.15668,0.24801,0.0146
prompt,template,<|eot_id|>,0.056341,0.019458,2.2297,2.7863,0.3488
prompt,ordinary,<|start_header_id|>,0.11155,0.029272,2.5616,3.4366,0.3263
prompt,ordinary,assistant,0.061237,0.0037796,0.31658,0.73061,0.1178
prompt,ordinary,<|end_header_id|>,0.092538,0.025745,2.1577,3.4175,0.3467
prompt,newline,\n\n,0.062372,0.013861,0.32227,0.41394,0.0480
resp,ordinary,[,0.060132,0.011396,0.32895,0.54694,0.0974
resp,ordinary,Setting,0.056586,0.0063925,0.06767,0.53319,0.0180
resp,ordinary,:,0.064166,0.016631,0.14119,0.49987,0.0539
resp,ordinary, A,0.12294,0.0044669,0.22294,0.27902,0.0655
resp,ordinary, luxurious,0.042712,0.0012779,0.47638,0.52904,0.2413
resp,ordinary, hotel,0.16777,0.034092,0.33422,0.41309,0.1026
resp,ordinary, lobby,0.086018,0.0018018,0.39194,0.70823,0.2058
resp,ordinary,",",0.0077239,0.001036,0.43201,0.41901,0.3087
resp,ordinary, with,0.074559,0.0013408,0.43069,0.47333,0.3257
resp,ordinary, a,0.054332,0.023102,0.58804,0.808,0.3549
resp,ordinary, grand,0.14853,0.03435,0.072475,0.55855,0.1706
resp,ordinary, ch,0.1268,0.0094203,1.2413,1.5077,0.3740
resp,ordinary,andelier,0.17434,0.020496,0.4435,0.6749,0.1275
resp,ordinary, hanging,0.2795,0.050672,0.21338,0.5662,0.0027
resp,ordinary, from,0.16613,0.028007,0.15323,0.53101,0.1030
resp,ordinary, the,0.071116,0.0010887,0.33388,0.39237,0.2389
resp,ordinary, ceiling,0.1656,0.016828,0.090405,0.44447,0.0254
resp,ordinary,.,0.0094856,0.0066166,0.094103,0.3689,0.2814
resp,ordinary, The,0.052099,0.0054798,0.097086,0.19719,0.1325
resp,ordinary, woman,0.15466,0.024028,0.094103,0.41437,0.0898
resp,ordinary,",",0.0045968,0.003864,0.34663,0.26678,0.1585
resp,ordinary, dressed,0.088619,0.0036433,0.32333,0.48896,0.1387
resp,ordinary, in,0.081124,0.0060757,0.3445,0.64984,0.1957
resp,ordinary, a,0.065323,0.027053,0.46244,0.60747,0.3549
resp,ordinary, stunning,0.14044,0.020721,0.016964,0.53872,0.1842
resp,ordinary, ball,0.10132,0.018862,0.25807,0.5872,0.2249
resp,ordinary, gown,0.18273,0.027476,0.29036,0.62225,0.0868
resp,ordinary,",",0.019509,0.0052852,0.013116,0.21414,0.0487
resp,ordinary, is,0.024717,0.001523,0.013822,0.27831,0.1003
resp,ordinary, standing,0.15867,0.013635,0.031354,0.42535,0.0237
resp,ordinary, by,0.019799,0.012944,0.36527,0.76594,0.2716
resp,ordinary, the,0.035616,0.020939,0.18302,0.30916,0.1542
resp,ordinary, reception,0.15285,0.0023637,0.15773,0.64058,0.0913
resp,ordinary, desk,0.319,0.047428,0.11799,0.56364,0.0225
resp,ordinary,",",0.041739,0.0057189,0.07421,0.30419,0.1381
resp,ordinary, while,0.08938,0.008915,0.083738,0.31994,0.0750
resp,ordinary, the,0.064735,0.0045557,0.0775,0.26467,0.0708
resp,ordinary, man,0.12586,0.011923,0.012448,0.35022,0.0451
resp,ordinary,",",0.026904,0.00091977,0.041093,0.25782,0.0830
resp,ordinary, dressed,0.097252,0.0050276,0.27903,0.47131,0.1023
resp,ordinary, in,0.088585,0.0073325,0.25132,0.55515,0.1279
resp,ordinary, casual,0.083429,0.0040245,0.11128,0.53931,0.0030
resp,ordinary, swe,0.06632,0.0052499,1.183,1.869,0.3643
