part,kind,token,ov_iso,ov_white,ov_row,err,err_rowshare
prompt,template,<s>,798.84,153.29,3.6389,55.774,0.9724
prompt,ordinary,[INST],0.0057299,0.12871,0.0072822,127.04,0.9749
prompt,ordinary,Write,0.032522,0.010924,0.14622,124.58,0.9745
prompt,ordinary,a,0.033486,0.017943,0.1744,186.32,0.9752
prompt,ordinary,resume,0.022727,0.010569,0.077822,102.37,0.9726
prompt,ordinary,for,0.39745,0.09421,0.08626,172.04,0.9765
prompt,ordinary,a,0.029709,0.022089,0.13022,142.8,0.9751
prompt,ordinary,fresh,0.111,0.021406,0.12303,65.731,0.9779
prompt,ordinary,high,0.0083301,0.034265,0.16666,114.04,0.9734
prompt,ordinary,school,0.20602,0.052959,0.01341,118.93,0.9758
prompt,ordinary,graduate,0.42486,0.10244,0.059933,119.37,0.9778
prompt,ordinary,who,0.019551,0.0090377,0.094345,98.203,0.9750
prompt,ordinary,is,0.021571,0.013919,0.11373,110.86,0.9755
prompt,ordinary,seeking,0.010818,0.000631,0.11189,82.583,0.9731
prompt,ordinary,their,0.041012,0.018092,0.19473,135.69,0.9752
prompt,ordinary,first,0.089021,0.027243,0.1523,128.03,0.9761
prompt,ordinary,job,0.31883,0.080998,0.046838,128.52,0.9767
prompt,ordinary,.,0.15056,0.021258,0.043082,120.97,0.9752
prompt,ordinary,Make,0.059054,0.0051436,0.12302,110.99,0.9718
prompt,ordinary,sure,0.018706,0.03044,0.12535,86.167,0.9726
prompt,ordinary,to,0.34745,0.06469,0.13676,172.22,0.9752
prompt,ordinary,include,0.036323,0.0015229,0.13291,42.585,0.9712
prompt,ordinary,at,0.42294,0.11557,0.20897,158.29,0.9717
prompt,ordinary,least,0.0080439,0.0067867,0.11036,57.638,0.9691
prompt,ordinary,,0.084341,0.013022,0.10828,134.52,0.9771
prompt,ordinary,1,0.012192,0.010144,0.094696,138.63,0.9758
prompt,ordinary,2,0.01574,0.018624,0.088426,130.62,0.9747
prompt,ordinary,placeholder,0.00079885,0.02168,0.11367,84.481,0.9764
prompt,ordinary,represented,0.036274,0.018253,0.16695,94.615,0.9769
prompt,ordinary,by,0.029299,0.008022,0.11911,89.965,0.9790
prompt,ordinary,square,0.10435,0.032245,0.15381,98.113,0.9770
prompt,ordinary,br,0.022389,9.6765e-05,0.1813,93.008,0.9793
prompt,ordinary,ack,0.089176,0.025459,0.092206,131.49,0.9782
prompt,ordinary,ets,0.2916,0.059134,0.043255,144.68,0.9778
prompt,ordinary,",",0.2016,0.00095453,0.10754,177.27,0.9743
prompt,ordinary,such,0.0039825,0.016708,0.15467,50.867,0.9772
prompt,ordinary,as,0.02193,0.0027988,0.16674,62.968,0.9778
prompt,ordinary,[,0.010209,0.024908,0.10229,45.29,0.9744
prompt,ordinary,address,0.057208,0.033879,0.10492,93.047,0.9775
prompt,ordinary,"],",0.029774,0.035205,0.096691,54.306,0.9791
prompt,ordinary,[,0.019122,0.030413,0.14851,61.516,0.9746
prompt,ordinary,name,0.090904,0.046604,0.13969,105.22,0.9765
prompt,ordinary,].,0.028905,0.017474,0.10814,36.407,0.9768
prompt,ordinary,[/INST],1.5044,0.10334,0.071029,13.584,0.9820
resp,ordinary,**,0.044698,0.034517,0.10238,19.199,0.9814
resp,ordinary,[,0.066106,0.012929,0.15678,63.254,0.9769
resp,ordinary,Full,0.02302,0.009253,0.17402,57.007,0.9813
resp,ordinary,Name,0.019965,0.00069606,0.12497,101.59,0.9791
resp,ordinary,],0.032414,0.0071964,0.094485,44.184,0.9801
resp,ordinary,**,0.036336,0.03577,0.12592,12.729,0.9836
resp,newline,\n,499.27,5.9794,65.711,61.601,0.2216
resp,newline,\n,0.026331,0.018112,0.062796,0.14551,0.0721
resp,ordinary,[,0.0090697,0.026966,0.13643,8.6492,0.9578
resp,ordinary,Address,0.020957,0.013582,0.094224,58.104,0.9783
resp,ordinary,],0.06283,0.010513,0.089891,34.091,0.9786
resp,newline,\n,0.034316,0.023691,0.057963,0.72302,0.6799
resp,ordinary,[,0.030205,0.0042987,0.11092,5.8421,0.9511
resp,ordinary,City,0.038824,0.00011787,0.16245,93.071,0.9762
resp,ordinary,",",0.032922,0.049607,0.10059,110.79,0.9756
resp,ordinary,State,0.0011547,0.012727,0.15563,81.4,0.9773
resp,ordinary,",",0.030557,0.025067,0.11804,96.067,0.9767
resp,ordinary,Z,0.0062864,0.0045285,0.1516,65.155,0.9785
resp,ordinary,ip,0.12705,0.027916,0.15086,119.91,0.9766
resp,ordinary,Code,0.021206,0.016203,0.12927,64.48,0.9783
resp,ordinary,],0.02883,0.0010033,0.091735,19.295,0.9805
resp,newline,\n,0.014701,0.015203,0.060776,0.5662,0.5878
resp,ordinary,[,0.022137,0.012391,0.06745,8.7,0.9632
resp,ordinary,Phone,0.0035603,0.012469,0.16467,45.714,0.9675
resp,ordinary,Number,0.059058,0.0053239,0.15162,73.816,0.9786
resp,ordinary,],0.041442,0.00087339,0.086846,15.079,0.9778
resp,newline,\n,0.01647,0.013357,0.037208,0.29472,0.5534
resp,ordinary,[,0.026115,0.012875,0.054892,4.4738,0.9442
resp,ordinary,Email,0.027803,0.017579,0.16772,27.937,0.9749
resp,ordinary,Address,0.071978,0.002008,0.086316,31.286,0.9751
resp,ordinary,],0.040835,0.011879,0.10229,16.407,0.9786
resp,newline,\n,0.016444,0.0321,0.059025,0.25213,0.5646
resp,newline,\n,0.01637,0.00047413,0.04428,0.13891,0.1023
resp,ordinary,**,0.020206,0.016939,0.096517,0.16634,0.0491
resp,ordinary,Object,0.067977,0.039651,0.13621,60.205,0.9766
resp,ordinary,ive,0.020844,0.021642,0.18309,122.86,0.9779
resp,ordinary,**,0.04142,0.010972,0.11641,2.2325,0.9590
resp,newline,\n,0.026962,0.005484,0.054022,0.32163,0.5785
resp,newline,\n,0.016807,0.012493,0.058457,0.14877,0.2014
resp,ordinary,High,0.0068336,0.0054676,0.19064,27.543,0.9751
resp,ordinary,ly,0.031999,0.022535,0.14147,87.924,0.9790
resp,ordinary,motivated,0.034134,0.013638,0.12868,25.38,0.9803
resp,ordinary,and,0.0026452,0.00056404,0.13111,131.48,0.9768
resp,ordinary,dedicated,0.018473,0.0081609,0.20445,10.632,0.9745
resp,ordinary,recent,0.011438,0.014566,0.12108,42.686,0.9803
resp,ordinary,high,0.030923,0.019475,0.14409,61.755,0.9755
resp,ordinary,school,0.003881,0.0062078,0.04626,70.702,0.9796
resp,ordinary,graduate,0.063899,0.018578,0.10865,68.7,0.9807
resp,ordinary,seeking,0.022729,0.011958,0.1144,38.711,0.9774
resp,ordinary,a,0.03488,0.0073764,0.15823,117.76,0.9787
resp,ordinary,challenging,0.0095351,0.0093136,0.1824,54.663,0.9752
resp,ordinary,and,0.032104,0.0031902,0.13037,140.66,0.9762
resp,ordinary,reward,0.038832,0.019,0.14945,34.38,0.9787
resp,ordinary,ing,0.020723,0.020525,0.20813,106.16,0.9792
resp,ordinary,entry,0.00010526,0.015587,0.15477,86.904,0.9796
resp,ordinary,-,0.041376,0.0071828,0.2064,46.444,0.9814
resp,ordinary,level,0.047032,0.0028508,0.11061,47.644,0.9741
resp,ordinary,position,0.017388,0.021206,0.16082,72.724,0.9803
resp,ordinary,to,0.0054499,0.0043258,0.13451,108.15,0.9790
resp,ordinary,kick,0.0081157,0.011001,0.14897,30.697,0.9779
resp,ordinary,start,0.070274,0.0045056,0.13805,63.74,0.9774
resp,ordinary,my,0.042408,0.0013666,0.17999,101.5,0.9804
resp,ordinary,career,0.01192,0.0034338,0.13391,76.72,0.9810
resp,ordinary,.,0.021976,0.010731,0.067633,20.428,0.9798
resp,ordinary,Off,0.01838,0.0028086,0.18397,65.195,0.9788
resp,ordinary,ering,0.0031251,0.011316,0.094864,88.549,0.9760
resp,ordinary,strong,0.0035141,0.0019299,0.1466,72.349,0.9764
resp,ordinary,communication,0.019397,0.0082544,0.11831,82.79,0.9806
resp,ordinary,skills,0.0098624,0.001074,0.13441,67.683,0.9804
resp,ordinary,",",0.0032104,0.0026373,0.093638,114.26,0.9776
resp,ordinary,a,0.032114,0.016863,0.15321,95.089,0.9770
resp,ordinary,positive,0.015807,0.008593,0.16795,51.95,0.9819
resp,ordinary,attitude,0.032455,0.0037309,0.14761,41.576,0.9734
resp,ordinary,",",0.0017725,0.008643,0.10169,113.25,0.9778
resp,ordinary,and,0.008119,0.010676,0.11547,126.62,0.9749
resp,ordinary,a,0.01835,0.010622,0.1361,66.679,0.9806
resp,ordinary,willing,0.013288,0.010747,0.107,43.646,0.9820
resp,ordinary,ness,0.097431,0.012355,0.15579,68.305,0.9771
resp,ordinary,to,0.016046,0.014267,0.14749,133.52,0.9776
resp,ordinary,learn,0.023461,0.0088009,0.15277,19.158,0.9813
resp,ordinary,and,0.11435,0.013841,0.14645,154.83,0.9762
resp,ordinary,grow,0.0078426,0.010645,0.18144,30.945,0.9790
resp,ordinary,within,0.035501,0.007427,0.16208,42.721,0.9789
resp,ordinary,the,0.050102,0.006261,0.18365,75.88,0.9765
resp,ordinary,organization,0.012319,0.001173,0.15852,81.836,0.9793
resp,ordinary,.,0.019845,0.0052625,0.087938,27.618,0.9813
resp,newline,\n,0.033235,0.0075484,0.01324,0.20211,0.5939
resp,newline,\n,0.028647,0.0066891,0.061903,0.15804,0.2063
resp,ordinary,**,0.034581,0.021128,0.062378,0.18699,0.0974
resp,ordinary,E,0.0021522,0.0098691,0.2463,114.88,0.9757
resp,ordinary,duc,0.0071876,0.0012318,0.11883,73.319,0.9770
resp,ordinary,ation,0.035464,0.015549,0.1324,108.09,0.9792
resp,ordinary,**,0.041931,0.023253,0.11976,8.8831,0.9836
resp,newline,\n,0.027367,0.000763,0.031497,0.21633,0.5599
resp,newline,\n,0.020245,0.0069577,0.043444,0.14271,0.2055
resp,ordinary,[,0.01474,0.023368,0.090203,3.1167,0.9274
resp,ordinary,High,0.0213,0.0090961,0.14659,33.654,0.9732
resp,ordinary,School,0.001246,0.016928,0.10462,71.77,0.9782
resp,ordinary,Name,0.019811,0.014071,0.1733,73.311,0.9782
resp,ordinary,],0.02615,0.00093808,0.10891,9.8504,0.9756
resp,newline,\n,0.020066,0.0038759,0.049851,0.16632,0.4286
resp,ordinary,[,0.029712,0.011248,0.078232,4.3457,0.9463
resp,ordinary,City,0.011896,0.00057932,0.14905,84.994,0.9758
resp,ordinary,",",0.042262,0.052707,0.11425,71.853,0.9745
resp,ordinary,State,0.0097779,0.010637,0.1555,69.276,0.9770
resp,ordinary,],0.038762,0.005655,0.12387,9.0639,0.9798
resp,newline,\n,0.013428,0.0064029,0.063103,0.17221,0.4554
resp,ordinary,[,0.025294,0.015743,0.053484,4.6621,0.9487
resp,ordinary,Grad,0.081027,0.020674,0.20999,54.886,0.9768
resp,ordinary,uation,0.022259,0.0098968,0.24068,80.904,0.9777
resp,ordinary,Date,0.030137,0.0026561,0.20483,66.812,0.9761
resp,ordinary,],0.0088561,0.0081423,0.06988,15.446,0.9800
resp,newline,\n,0.0068366,0.00088949,0.037943,0.2217,0.6045
resp,ordinary,-,0.047377,0.0080836,0.096219,0.69639,0.5540
resp,ordinary,G,0.00091567,0.00035871,0.24403,50.544,0.9765
resp,ordinary,PA,0.012272,0.00022932,0.1988,94.586,0.9773
resp,ordinary,:,0.056479,0.0022917,0.096328,48.667,0.9805
resp,ordinary,[,0.01834,0.018252,0.15605,8.8692,0.9650
resp,ordinary,G,0.0099395,0.0030004,0.25011,81.824,0.9789
resp,ordinary,PA,0.05506,0.019159,0.15118,98.116,0.9777
resp,ordinary,],0.015914,0.0042002,0.11364,15.298,0.9827
resp,newline,\n,0.00016379,0.0078591,0.063972,0.21641,0.6059
resp,ordinary,-,0.027496,0.023072,0.10949,2.4992,0.9116
resp,ordinary,Re,0.047912,0.0064474,0.2274,44.47,0.9784
resp,ordinary,levant,0.011343,0.013274,0.14399,47.433,0.9810
resp,ordinary,Course,0.018576,0.0090885,0.20999,45.723,0.9788
resp,ordinary,work,0.056469,0.0092048,0.19697,80.583,0.9738
resp,ordinary,:,0.038141,0.011794,0.078196,38.102,0.9787
prompt,template,<s>,798.84,153.29,3.6388,55.774,0.9724
prompt,ordinary,[INST],0.0057291,0.12873,0.0074518,127.04,0.9749
prompt,ordinary,Write,0.032532,0.011013,0.14595,124.58,0.9745
prompt,ordinary,an,0.013482,0.013639,0.1895,169.12,0.9751
prompt,ordinary,email,0.046827,0.029737,0.071837,107.78,0.9757
prompt,ordinary,to,0.58078,0.066643,0.19687,180.31,0.9752
prompt,ordinary,my,0.02501,0.020983,0.15819,76.455,0.9747
prompt,ordinary,boss,0.054371,0.029508,0.11687,70.919,0.9735
prompt,ordinary,telling,0.0050545,0.00089753,0.068892,77.866,0.9771
prompt,ordinary,him,0.031999,0.022719,0.094862,130.57,0.9762
prompt,ordinary,that,0.67705,0.086867,0.0043941,187.48,0.9745
prompt,ordinary,I,0.0062008,0.00019197,0.11752,108.4,0.9742
prompt,ordinary,am,0.0078069,0.013535,0.089676,120.42,0.9765
prompt,ordinary,qu,0.036654,0.012097,0.18428,99.194,0.9766
prompt,ordinary,itting,0.070009,0.011503,0.031367,110.37,0.9755
prompt,ordinary,.,0.039869,0.02601,0.03613,119.98,0.9746
prompt,ordinary,The,0.028618,0.020488,0.12585,138.85,0.9722
prompt,ordinary,email,0.048188,0.037657,0.032709,107.21,0.9767
prompt,ordinary,must,0.020951,0.023652,0.0955,111.41,0.9746
prompt,ordinary,contain,0.020981,0.015488,0.11198,92.591,0.9764
prompt,ordinary,a,0.013219,0.0048791,0.20182,155.84,0.9762
prompt,ordinary,title,0.03945,0.01854,0.092025,98.674,0.9757
prompt,ordinary,wrapped,0.67393,0.13988,0.029522,149.69,0.9782
prompt,ordinary,in,0.22378,0.063158,0.090524,162.03,0.9756
prompt,ordinary,double,0.032587,0.0075107,0.13829,75.883,0.9766
prompt,ordinary,angular,0.031567,0.0121,0.12188,77.27,0.9804
prompt,ordinary,br,0.16384,0.02671,0.16118,101.05,0.9801
prompt,ordinary,ack,0.26772,0.064547,0.10345,136.53,0.9787
prompt,ordinary,ets,0.4708,0.12852,0.025408,149.7,0.9785
prompt,ordinary,",",0.51231,0.040417,0.060858,192.48,0.9746
prompt,ordinary,i,0.00043005,0.0060717,0.11656,104.31,0.9752
prompt,ordinary,.,0.027559,0.052742,0.067335,45.756,0.9748
prompt,ordinary,e,0.010843,0.0045453,0.13199,138.56,0.9778
prompt,ordinary,.,0.023288,0.0088497,0.15195,120.01,0.9754
prompt,ordinary,<<,0.10816,0.010658,0.052288,116.41,0.9764
prompt,ordinary,title,0.044015,0.0024987,0.1416,80.524,0.9745
prompt,ordinary,>>,0.04753,0.00382,0.19877,84.917,0.9788
prompt,ordinary,.,0.012918,0.0076435,0.14348,76.362,0.9771
prompt,newline,\n,421.98,1.47,58.198,36.769,0.0118
prompt,ordinary,First,0.015535,0.0026912,0.11875,87.428,0.9770
prompt,ordinary,repeat,0.0080826,0.0030294,0.12383,90.42,0.9806
prompt,ordinary,the,0.041094,0.0004247,0.16015,166.94,0.9766
prompt,ordinary,request,0.0049236,0.0065707,0.10228,74.69,0.9811
prompt,ordinary,word,0.0021982,0.0012609,0.11095,115.18,0.9797
prompt,ordinary,for,0.041362,0.012317,0.14777,144.66,0.9773
prompt,ordinary,word,0.0028841,0.0024677,0.11649,61.36,0.9798
prompt,ordinary,without,0.0021989,0.0091811,0.13637,85.368,0.9796
prompt,ordinary,change,0.02185,0.00013485,0.15799,107.72,0.9775
prompt,ordinary,",",0.11538,0.022442,0.049035,172.15,0.9750
prompt,ordinary,then,0.0014483,0.0018791,0.13716,79.058,0.9739
prompt,ordinary,give,0.019776,0.016781,0.13045,71.318,0.9764
prompt,ordinary,your,0.044343,0.0061606,0.18384,103.2,0.9768
prompt,ordinary,answer,0.0070233,0.0046344,0.11252,52.534,0.9795
prompt,ordinary,(,0.075066,0.0074972,0.097837,143.76,0.9750
prompt,ordinary,1,0.022829,0.0086093,0.11038,126.46,0.9758
prompt,ordinary,.,0.017627,0.020783,0.14494,63.96,0.9764
prompt,ordinary,do,0.025633,0.0032346,0.1519,88.518,0.9772
prompt,ordinary,not,0.021305,0.003674,0.15686,84.553,0.9756
prompt,ordinary,say,0.02372,0.013412,0.17169,99.046,0.9792
prompt,ordinary,any,0.010099,0.00082741,0.21628,96.183,0.9762
prompt,ordinary,words,0.15532,0.0013654,0.026184,71.742,0.9796
prompt,ordinary,or,0.019409,0.013022,0.20394,78.847,0.9778
prompt,ordinary,characters,0.083306,0.016058,0.1524,59.393,0.9782
prompt,ordinary,before,0.01119,0.0019808,0.15218,75.329,0.9783
prompt,ordinary,repe,0.013248,0.016511,0.24086,52.871,0.9775
prompt,ordinary,ating,0.027146,0.015672,0.13882,79.31,0.9797
prompt,ordinary,the,0.027287,0.0012974,0.19424,142.67,0.9763
prompt,ordinary,request,0.0066854,0.010988,0.12659,60.061,0.9809
prompt,ordinary,;,0.020594,0.019957,0.14418,20.25,0.9752
prompt,ordinary,,0.014871,0.0057542,0.15397,115.39,0.9754
prompt,ordinary,2,0.045802,0.0070862,0.087552,123.94,0.9758
prompt,ordinary,.,0.032935,0.01923,0.10408,35.387,0.9757
prompt,ordinary,the,0.044372,0.004249,0.16443,121.47,0.9753
prompt,ordinary,request,0.014765,0.0088789,0.060959,61.079,0.9805
prompt,ordinary,you,0.039402,0.0072056,0.14722,130.38,0.9788
prompt,ordinary,need,0.02857,0.019341,0.12814,92.061,0.9773
prompt,ordinary,to,0.093502,0.012868,0.18417,163.91,0.9772
prompt,ordinary,repeat,0.020599,0.0024256,0.14379,31.786,0.9816
prompt,ordinary,does,0.0033245,0.0099207,0.1198,98.111,0.9779
prompt,ordinary,not,0.00021927,0.0070498,0.10934,87.565,0.9763
prompt,ordinary,include,0.032023,0.0013228,0.19252,66.712,0.9785
prompt,ordinary,this,0.021225,0.010048,0.19174,88.962,0.9785
prompt,ordinary,sentence,0.01497,0.0039074,0.13379,83.982,0.9763
prompt,ordinary,),0.0013465,0.01772,0.10373,45.483,0.9787
prompt,ordinary,[/INST],1.259,0.070038,0.12312,10.863,0.9827
resp,ordinary,Subject,0.023919,0.016204,0.12435,85.382,0.9797
resp,ordinary,:,0.034298,0.0049636,0.098998,81.362,0.9793
resp,ordinary,<<,0.013086,0.022376,0.108,99.157,0.9777
resp,ordinary,Res,0.034965,0.013853,0.18129,72.239,0.9793
resp,ordinary,ign,0.013848,0.0028123,0.19044,105.1,0.9794
resp,ordinary,ation,0.020654,0.0048384,0.16332,136.51,0.9782
resp,ordinary,Notice,0.049969,0.0016109,0.18198,91.344,0.9819
resp,ordinary,>>,0.04132,0.0091337,0.20035,36.903,0.9799
resp,newline,\n,0.012517,0.0091358,0.070988,4.3127,0.9786
resp,newline,\n,0.01496,0.021797,0.068811,0.14391,0.0996
resp,ordinary,D,0.0074906,0.0028043,0.23386,75.175,0.9809
resp,ordinary,ear,0.0087984,0.016121,0.17256,87.552,0.9764
resp,ordinary,[,0.020481,0.011237,0.11586,48.539,0.9769
resp,ordinary,B,0.053328,0.027367,0.16336,120.32,0.9772
resp,ordinary,oss,0.013353,0.018836,0.17423,92.482,0.9792
resp,ordinary,',0.008203,0.0039606,0.058066,0.19118,0.0257
resp,ordinary,s,0.01412,0.015162,0.11155,123.42,0.9767
resp,ordinary,Name,0.016771,0.0077986,0.19584,82.311,0.9796
resp,ordinary,"],",0.016693,0.0027418,0.11113,23.968,0.9812
resp,newline,\n,0.023314,0.0056315,0.060546,0.21427,0.3984
resp,newline,\n,0.016671,0.021402,0.060895,0.15835,0.2284
resp,ordinary,I,4.6381e-05,0.0056092,0.12756,106.14,0.9779
resp,ordinary,am,0.014403,0.0069466,0.15588,86.882,0.9794
resp,ordinary,writing,0.0096927,0.0061089,0.074558,52.042,0.9782
resp,ordinary,to,0.0063466,0.0038696,0.15864,66.255,0.9780
resp,ordinary,formally,0.003353,0.0096049,0.17371,18.359,0.9725
resp,ordinary,announce,0.034032,0.0076434,0.10089,65.626,0.9807
resp,ordinary,my,0.028089,0.0065585,0.1591,97.987,0.9797
resp,ordinary,resign,0.00027007,0.003155,0.1149,51.488,0.9808
resp,ordinary,ation,0.032204,0.00141,0.1557,105.01,0.9809
resp,ordinary,from,0.025841,0.0083289,0.1515,137.51,0.9783
resp,ordinary,my,0.034859,0.002866,0.18979,69.698,0.9800
resp,ordinary,position,0.0114,0.016365,0.16723,73.756,0.9793
resp,ordinary,at,0.090985,0.022636,0.14071,112,0.9736
resp,ordinary,[,0.012718,0.013341,0.089714,21.223,0.9763
resp,ordinary,Company,0.057692,0.01413,0.11819,85.371,0.9789
resp,ordinary,',0.027827,0.011893,0.007264,0.13149,0.1379
resp,ordinary,s,0.017399,0.015045,0.077119,143.67,0.9763
resp,ordinary,Name,0.012841,0.0041494,0.1823,85.855,0.9794
resp,ordinary,"],",0.013508,0.005857,0.10674,24.873,0.9804
resp,ordinary,effective,0.0116,0.0048582,0.13883,66.671,0.9798
resp,ordinary,[,0.02908,0.015002,0.084219,45.482,0.9776
resp,ordinary,last,0.0023284,0.015224,0.12354,88.91,0.9794
resp,ordinary,working,0.0119,0.0076312,0.1502,69.337,0.9771
resp,ordinary,day,0.035851,0.016403,0.094944,86.89,0.9804
resp,ordinary,",",0.0092034,0.010744,0.1353,117.34,0.9770
resp,ordinary,typically,0.022984,0.011275,0.14836,32.298,0.9817
resp,ordinary,two,0.0015656,0.00092188,0.11529,74.221,0.9802
resp,ordinary,weeks,0.032705,0.0055328,0.12907,75.292,0.9784
resp,ordinary,from,0.013745,0.012375,0.13763,119.82,0.9783
resp,ordinary,the,0.026432,0.00080111,0.19495,59.441,0.9766
resp,ordinary,date,0.053476,0.0045945,0.15584,98.132,0.9775
resp,ordinary,of,0.022391,0.022839,0.21097,157.88,0.9769
resp,ordinary,the,0.021096,0.0048388,0.20674,58.937,0.9771
resp,ordinary,email,0.0072928,0.0086883,0.14017,77.782,0.9794
resp,ordinary,].,0.014094,0.013262,0.1116,21.115,0.9790
resp,newline,\n,0.024842,0.0025865,0.019777,2.5769,0.9623
resp,newline,\n,0.024328,0.010888,0.072228,0.16866,0.1949
resp,ordinary,I,0.030874,0.00525,0.15106,106.17,0.9773
resp,ordinary,have,0.025244,0.015991,0.14744,103.63,0.9775
resp,ordinary,greatly,0.037203,0.016525,0.17111,19.086,0.9649
resp,ordinary,enjoyed,0.033705,0.024832,0.086444,24.346,0.9829
resp,ordinary,working,0.018938,0.017317,0.067266,57.662,0.9766
resp,ordinary,at,0.031729,0.014472,0.11911,95.805,0.9730
resp,ordinary,[,0.0039781,0.0163,0.089807,12.634,0.9739
resp,ordinary,Company,0.030737,0.016716,0.1082,75.783,0.9785
resp,ordinary,',0.023206,0.015137,0.0014266,0.13221,0.1562
resp,ordinary,s,0.021403,0.015674,0.062669,138.63,0.9761
resp,ordinary,Name,0.0094977,0.0047349,0.15644,81.817,0.9793
resp,ordinary,],0.019867,0.0029724,0.12221,23.014,0.9761
resp,ordinary,and,0.0051485,0.0074415,0.12766,146.82,0.9748
resp,ordinary,have,0.0092886,0.012242,0.1581,41.662,0.9803
resp,ordinary,learned,0.030613,0.0019873,0.17348,29.882,0.9823
resp,ordinary,a,0.016646,0.0043652,0.15729,99.555,0.9788
resp,ordinary,lot,0.0092605,0.0052355,0.084116,60.415,0.9791
resp,ordinary,during,0.0057241,0.0053314,0.13165,59.718,0.9762
resp,ordinary,my,0.036571,0.0043837,0.15749,84.891,0.9787
resp,ordinary,time,0.0062008,0.0046051,0.11965,99.63,0.9781
resp,ordinary,here,0.010852,0.016195,0.13322,72.789,0.9793
resp,ordinary,.,0.019323,0.0002072,0.080109,23.597,0.9797
resp,ordinary,However,0.030061,0.0118,0.11035,69.314,0.9761
resp,ordinary,",",0.030544,0.002559,0.13109,85.913,0.9782
resp,ordinary,after,0.0086989,0.0035793,0.12382,40.434,0.9761
resp,ordinary,careful,0.024014,0.016672,0.15259,64.74,0.9775
resp,ordinary,consideration,0.019897,0.0017707,0.12047,71.707,0.9810
resp,ordinary,",",0.01029,0.015403,0.095149,138.6,0.9769
resp,ordinary,I,0.034864,0.010635,0.11963,94.57,0.9773
resp,ordinary,have,0.02053,0.013649,0.12526,110.21,0.9779
resp,ordinary,decided,0.012606,0.0048679,0.14678,51.782,0.9789
resp,ordinary,to,0.020268,0.027971,0.12689,124.45,0.9768
resp,ordinary,pursue,0.021114,4.175e-05,0.12349,11.241,0.9841
resp,ordinary,a,0.026708,0.0052228,0.14457,100.07,0.9780
resp,ordinary,new,0.0065262,0.0031363,0.12415,71.748,0.9787
resp,ordinary,opportunity,0.021274,0.0097999,0.10953,41.969,0.9780
resp,ordinary,that,0.014971,0.0089305,0.1126,145.65,0.9774
resp,ordinary,align,0.0015623,0.0060777,0.16436,48.17,0.9821
resp,ordinary,s,0.0046307,0.028342,0.13675,116.87,0.9767
resp,ordinary,more,0.01127,0.0045082,0.11958,99.581,0.9784
resp,ordinary,closely,0.024799,0.0047469,0.12437,31.84,0.9724
resp,ordinary,with,0.0086282,0.0038073,0.12717,138.69,0.9761
resp,ordinary,my,0.033951,0.0077257,0.1753,65.627,0.9805
resp,ordinary,long,0.0064585,0.015401,0.167,69.222,0.9788
resp,ordinary,-,0.01194,0.017736,0.13591,72.771,0.9778
resp,ordinary,term,0.0098922,0.0080323,0.098714,80.454,0.9765
resp,ordinary,career,0.017211,0.0017625,0.15122,57.81,0.9809
resp,ordinary,goals,0.011909,0.0056771,0.10512,60.187,0.9772
resp,ordinary,.,0.013326,0.0025919,0.077429,60.907,0.9779
resp,newline,\n,0.02817,0.018122,0.032159,0.2127,0.6021
resp,newline,\n,0.0267,0.010652,0.057813,0.16325,0.1804
resp,ordinary,I,0.032851,0.010302,0.14068,110.76,0.9766
resp,ordinary,want,0.024857,0.015518,0.10821,79.818,0.9792
resp,ordinary,to,3.16e-05,0.029179,0.15662,137.59,0.9771
resp,ordinary,express,0.022637,0.0085048,0.12005,16.616,0.9826
resp,ordinary,my,0.032713,0.0045266,0.15485,87.886,0.9797
resp,ordinary,gratitude,0.012694,0.0080986,0.13116,33.21,0.9718
resp,ordinary,for,0.0095952,0.0050241,0.15572,96.599,0.9775
resp,ordinary,the,0.023414,0.0040749,0.18317,28.716,0.9752
resp,ordinary,opportunities,0.052041,0.031315,0.10405,50.417,0.9728
resp,ordinary,and,0.0041714,0.0085663,0.13762,145.79,0.9750
resp,ordinary,experiences,0.067053,0.019083,0.099192,21.428,0.9723
resp,ordinary,I,0.013254,0.00023477,0.11171,116.83,0.9776
resp,ordinary,have,0.018291,0.017414,0.13107,104.2,0.9770
resp,ordinary,had,0.015171,0.0095978,0.17067,71.35,0.9765
resp,ordinary,during,0.0069126,0.00048391,0.15406,43.371,0.9717
resp,ordinary,my,0.025295,0.0057634,0.1632,82.424,0.9776
resp,ordinary,ten,0.0080956,0.00048349,0.15475,60.163,0.9786
resp,ordinary,ure,0.0262,0.0040468,0.14548,129.06,0.9762
resp,ordinary,at,0.023425,0.0043349,0.15046,94.918,0.9705
prompt,template,<s>,798.84,153.29,3.6388,55.774,0.9724
prompt,ordinary,[INST],0.0057196,0.12868,0.0073807,127.04,0.9749
prompt,ordinary,Given,0.032149,0.005608,0.1182,121.42,0.9762
prompt,ordinary,the,0.046532,0.011492,0.136,198.5,0.9747
prompt,ordinary,sentence,0.061022,0.014471,0.092929,122.59,0.9738
prompt,ordinary,"""",0.022261,0.023523,0.11049,139.53,0.9774
prompt,ordinary,Two,0.069055,0.031606,0.15739,126.95,0.9759
prompt,ordinary,young,0.30973,0.080084,0.095772,122.43,0.9769
prompt,ordinary,boys,0.35353,0.10536,0.057717,117.37,0.9770
prompt,ordinary,with,0.2128,0.021468,0.072305,194.25,0.9751
