part,kind,token,ov_iso,ov_white,ov_row,err,err_rowshare
resp,ordinary, had,0.14395,0.002991,0.47425,0.52105,0.2448
resp,ordinary, while,0.055433,0.009483,0.11701,0.32851,0.1159
resp,ordinary, working,0.083933,0.014583,0.09546,0.3782,0.1451
resp,ordinary, here,0.073151,0.0076433,0.094714,0.5881,0.3301
resp,ordinary,",",0.046215,0.012684,0.30437,0.23294,0.2190
resp,ordinary, and,0.11972,0.022839,0.10776,0.23011,0.0697
resp,ordinary, I,0.079517,0.0086092,0.13278,0.23776,0.0013
resp,ordinary, am,0.23629,0.026932,0.14994,0.61279,0.2970
resp,ordinary, grateful,0.17117,0.032252,0.2749,0.63962,0.2056
resp,ordinary, for,0.13119,0.0085907,0.28146,0.54582,0.0476
resp,ordinary, the,0.043179,0.02248,0.42635,0.51503,0.3475
resp,ordinary, experience,0.074062,0.012495,0.32195,0.52105,0.3241
resp,ordinary, and,0.091483,0.0094665,0.21121,0.28459,0.1979
resp,ordinary, knowledge,0.19702,0.027012,0.27002,0.38469,0.0407
resp,ordinary, gained,0.31627,0.053625,0.088937,0.44459,0.0603
resp,ordinary,.,0.022908,0.0022389,0.13764,0.20284,0.0304
resp,ordinary, However,0.084404,0.010545,0.13117,0.30521,0.1584
resp,ordinary,",",0.045202,0.0016343,0.19567,0.29705,0.0216
resp,ordinary, I,0.087038,0.003404,0.094314,0.22462,0.0326
resp,ordinary, have,0.1456,0.011106,0.10001,0.27031,0.0000
resp,ordinary, decided,0.15351,0.0075154,0.16729,0.38727,0.1328
resp,ordinary, that,0.24376,0.046504,0.083752,0.48001,0.1428
resp,ordinary, it,0.1418,0.0087676,0.037276,0.26914,0.0796
resp,ordinary, is,0.13017,0.008032,0.027556,0.34848,0.2433
resp,ordinary, time,0.24838,0.043825,0.035758,0.41775,0.0380
resp,ordinary, for,0.17426,0.022273,0.21513,0.48014,0.0864
resp,ordinary, me,0.13818,0.013917,0.069377,0.29256,0.0000
resp,ordinary, to,0.118,0.018888,0.30625,0.48112,0.2348
resp,ordinary, move,0.11655,0.020339,0.017571,0.33956,0.1974
resp,ordinary, on,0.081949,0.0055542,0.40855,0.58971,0.2310
resp,ordinary, and,0.097167,0.0049239,0.01232,0.22366,0.0327
resp,ordinary, explore,0.12313,0.01193,0.010086,0.3718,0.0135
resp,ordinary, new,0.16285,0.032227,0.077587,0.26875,0.0264
resp,ordinary, opportunities,0.26609,0.036042,0.19476,0.33516,0.0007
resp,ordinary,.\n\n,0.082528,0.011826,0.079153,0.27598,0.0030
resp,ordinary,I,0.13615,0.012791,0.14583,0.43072,0.2767
resp,ordinary, will,0.10406,0.004842,0.0507,0.31701,0.1407
resp,ordinary, do,0.080689,0.014924,0.20078,0.34563,0.1006
resp,ordinary, my,0.13867,0.0015017,0.10817,0.32054,0.0186
resp,ordinary, best,0.17976,0.019361,0.046948,0.51846,0.1535
resp,ordinary, to,0.075401,0.0019611,0.32075,0.40426,0.2032
resp,ordinary, ensure,0.084095,0.0020012,0.18857,0.36861,0.0865
resp,ordinary, a,0.14276,0.0088725,0.094051,0.32714,0.0009
resp,ordinary, smooth,0.10857,0.0211,0.067251,0.36979,0.0023
resp,ordinary, transition,0.15289,0.027819,0.38457,0.47982,0.1919
resp,ordinary, of,0.15485,0.03384,0.20583,0.44658,0.0405
resp,ordinary, my,0.074202,0.010669,0.14854,0.27304,0.0427
resp,ordinary, responsibilities,0.20315,0.029642,0.29655,0.49497,0.0758
resp,ordinary, and,0.073324,0.016767,0.10726,0.22609,0.2086
resp,ordinary, complete,0.09791,0.014683,0.038746,0.3737,0.0673
resp,ordinary, any,0.14817,0.0056298,0.36221,0.54266,0.2934
resp,ordinary, outstanding,0.12697,0.0058921,0.14258,0.63375,0.2196
resp,ordinary, tasks,0.095961,0.02098,0.15645,0.37682,0.0253
resp,ordinary, before,0.08102,0.0027903,0.2513,0.39183,0.2723
resp,ordinary, my,0.11277,0.0083172,0.11157,0.33245,0.0566
resp,ordinary, departure,0.10955,0.0065263,0.54908,0.76588,0.2814
resp,ordinary,.,0.03992,0.0074377,0.0002956,0.33518,0.2720
resp,ordinary, If,0.14641,0.020294,0.13863,0.358,0.3651
resp,ordinary, there,0.24647,0.03253,0.094106,0.42111,0.1577
resp,ordinary, is,0.10356,0.013886,0.049231,0.30869,0.0155
resp,ordinary, anything,0.13855,0.024204,0.21163,0.75588,0.3380
resp,ordinary, specific,0.1341,0.0085997,0.26917,0.45346,0.1404
resp,ordinary, you,0.14014,0.0084634,0.053536,0.33603,0.1597
resp,ordinary, would,0.10187,0.011615,0.26866,0.35417,0.1856
resp,ordinary, like,0.095102,0.0023741,0.28214,0.48017,0.1682
resp,ordinary, me,0.28072,0.050625,0.20388,0.68949,0.2622
resp,ordinary, to,0.074176,0.0016024,0.14919,0.3844,0.2553
resp,ordinary, focus,0.068728,0.010994,0.18696,0.40852,0.1026
resp,ordinary, on,0.04483,0.007962,0.36228,0.56195,0.2251
resp,ordinary, during,0.13429,0.020538,0.031326,0.34225,0.0727
resp,ordinary, my,0.076145,0.012584,0.096045,0.29451,0.0030
resp,ordinary, remaining,0.095181,0.013997,0.21585,0.41869,0.0830
resp,ordinary, time,0.1792,0.020381,0.48148,0.5627,0.2738
resp,ordinary, here,0.11243,0.0091831,0.0179,0.31771,0.0268
resp,ordinary,",",0.059194,0.017497,0.18557,0.20444,0.0001
resp,ordinary, please,0.14731,0.014389,0.0024367,0.32725,0.0694
resp,ordinary, let,0.10819,0.013516,0.0086624,0.32911,0.0375
resp,ordinary, me,0.19568,0.019766,0.095277,0.55278,0.1394
resp,ordinary, know,0.094042,0.010405,0.14155,0.51499,0.0063
resp,ordinary,.\n\n,0.08363,0.012779,0.026389,0.2699,0.0005
resp,ordinary,Thank,0.3683,0.072049,0.51991,1.1388,0.3316
resp,ordinary, you,0.13186,0.012926,0.014755,0.46805,0.0377
resp,ordinary, again,0.093591,0.0022003,0.099272,0.43492,0.0166
resp,ordinary, for,0.045266,0.011092,0.13312,0.5053,0.0769
resp,ordinary, the,0.029846,0.020322,0.48004,0.63954,0.3787
resp,ordinary, opportunity,0.19107,0.010473,0.018916,0.32184,0.0191
resp,ordinary, to,0.1348,0.0025789,0.036393,0.35665,0.0332
prompt,template,<|begin_of_text|>,480.9,337.5,22.457,43.18,0.4205
prompt,ordinary,<|start_header_id|>,0.033327,0.13301,0.57426,0.98541,0.1532
prompt,ordinary,system,0.10321,0.012294,0.8276,1.1321,0.2833
prompt,ordinary,<|end_header_id|>,0.25771,0.042854,0.85125,4.4772,0.2027
prompt,newline,\n\n,0.077603,0.033857,1.192,1.8491,0.3682
prompt,ordinary,Cut,0.14646,0.019276,0.35009,0.62459,0.1906
prompt,ordinary,ting,0.1222,0.021469,0.37629,0.67876,0.1424
prompt,ordinary, Knowledge,0.31437,0.058469,0.67943,0.88619,0.2919
prompt,ordinary, Date,0.26165,0.060785,0.76722,0.84497,0.3556
prompt,ordinary,:,0.085219,0.023445,0.53821,0.87948,0.3085
prompt,ordinary, December,0.15564,0.040622,0.26038,0.60177,0.1777
prompt,ordinary, ,0.099408,0.015475,0.81624,1.0591,0.4215
prompt,ordinary,202,0.23368,0.030592,0.50111,0.47375,0.1214
prompt,ordinary,3,0.15392,0.023867,0.6051,0.68039,0.2582
prompt,newline,\n,0.019344,0.0017843,0.4029,0.64921,0.2492
prompt,ordinary,Today,0.26649,0.045816,0.051558,0.5648,0.2514
prompt,ordinary, Date,0.32427,0.078588,0.16643,0.57288,0.0089
prompt,ordinary,:,0.22877,0.043741,0.59051,0.82625,0.2870
prompt,ordinary, ,0.13205,0.024014,0.70828,0.97168,0.3417
prompt,ordinary,26,0.11442,0.012497,0.42743,0.54554,0.2397
prompt,ordinary, Jul,0.25059,0.050352,0.0062758,0.4414,0.0000
prompt,ordinary, ,0.098155,0.0016075,0.44918,0.66412,0.2887
prompt,ordinary,202,0.28414,0.015623,0.25224,0.46596,0.1167
prompt,ordinary,4,0.13267,0.019098,0.24197,0.52534,0.0000
prompt,newline,\n\n,0.078375,0.0015332,0.29006,0.65254,0.3290
prompt,template,<|eot_id|>,0.00843,0.0088328,0.48046,2.0191,0.3314
prompt,ordinary,<|start_header_id|>,0.026484,0.012821,0.67243,2.8513,0.3274
prompt,ordinary,user,0.097144,0.042266,0.35777,0.59604,0.0406
prompt,ordinary,<|end_header_id|>,0.015026,0.0050146,0.42306,2.5517,0.3271
prompt,newline,\n\n,0.011039,0.013947,0.51687,1.0877,0.4011
prompt,ordinary,Given,0.17194,0.023887,0.048936,0.52202,0.0879
prompt,ordinary, the,0.28945,0.04811,0.64231,0.78091,0.3466
prompt,ordinary, sentence,0.18945,0.051493,0.28028,0.6144,0.1849
prompt,ordinary," """,0.1643,0.022775,0.6776,1.0256,0.3787
prompt,ordinary,Two,0.21997,0.043113,0.04043,0.45194,0.1637
prompt,ordinary, young,0.13667,0.020892,0.4937,0.77523,0.3340
prompt,ordinary, boys,0.24801,0.031849,0.83485,1.1142,0.3312
prompt,ordinary, with,0.052518,0.0069613,0.70511,0.73893,0.3606
prompt,ordinary, toy,0.16798,0.016902,0.083513,0.44176,0.0296
prompt,ordinary, guns,0.13798,0.031577,0.32281,0.61736,0.0889
prompt,ordinary, and,0.043089,0.0064282,0.20881,0.25722,0.0189
prompt,ordinary, horns,0.13083,0.0032966,0.090044,0.61303,0.0678
prompt,ordinary,".""",0.28028,0.065112,0.037216,0.45579,0.1378
prompt,ordinary, can,0.16784,0.025721,0.012984,0.48112,0.1913
prompt,ordinary, you,0.32338,0.033942,0.29368,0.56486,0.1375
prompt,ordinary, ask,0.24068,0.030904,0.61915,0.82804,0.2937
prompt,ordinary, a,0.19022,0.018985,0.58522,0.58283,0.2755
prompt,ordinary, question,0.12367,0.00049659,0.35719,0.60408,0.1909
prompt,ordinary,?,0.24528,0.041426,0.11566,0.27995,0.0184
prompt,ordinary, Please,0.11113,0.0034631,0.12025,0.35463,0.0706
prompt,ordinary, ensure,0.086746,0.0041364,0.10137,0.39486,0.0293
prompt,ordinary, that,0.14851,0.014275,0.32852,0.56068,0.2273
prompt,ordinary, your,0.17084,0.020941,0.12687,0.29827,0.0300
prompt,ordinary, response,0.053521,0.0027124,0.31377,0.42964,0.0814
prompt,ordinary, is,0.069329,0.010117,0.14011,0.27213,0.0131
prompt,ordinary, in,0.064705,0.0086094,0.4995,0.60339,0.3954
prompt,ordinary, English,0.11399,0.0028483,0.25379,0.42494,0.1279
prompt,ordinary,",",0.06076,0.012074,0.36399,0.36323,0.3097
prompt,ordinary, and,0.23024,0.042691,0.21374,0.25321,0.0010
prompt,ordinary, in,0.10633,0.0020521,0.33473,0.32121,0.1117
prompt,ordinary, all,0.14243,0.00061963,0.3097,0.39674,0.1733
prompt,ordinary, lowercase,0.045755,0.0052766,0.27021,0.61086,0.0959
prompt,ordinary, letters,0.18231,0.02569,0.20025,0.62962,0.1068
prompt,ordinary,.,0.054991,0.0029128,0.073588,0.21112,0.0130
prompt,ordinary, No,0.14486,0.0038488,0.17683,0.34845,0.0785
prompt,ordinary, capital,0.14253,0.015262,0.10578,0.45284,0.0347
prompt,ordinary, letters,0.061415,0.0038427,0.20468,0.5595,0.0785
prompt,ordinary, are,0.059145,0.0096709,0.0028684,0.28382,0.0326
prompt,ordinary, allowed,0.11446,0.012237,0.30911,0.46496,0.1849
prompt,ordinary,.,0.019331,0.011811,0.15515,0.20969,0.0049
prompt,template,<|eot_id|>,0.067427,0.027667,0.7064,2.1687,0.3327
prompt,ordinary,<|start_header_id|>,0.12635,0.041366,0.89954,2.8737,0.3036
prompt,ordinary,assistant,0.091021,0.015481,0.045662,0.63839,0.0050
prompt,ordinary,<|end_header_id|>,0.11526,0.034625,0.66332,2.6793,0.3293
prompt,newline,\n\n,0.070438,0.018989,0.28354,0.4996,0.2139
resp,ordinary,are,0.26591,0.035818,0.095998,0.56716,0.0009
resp,ordinary, the,0.098183,0.010293,0.38621,0.48343,0.2582
resp,ordinary, toy,0.13112,0.0085443,0.013798,0.45685,0.0563
resp,ordinary, guns,0.16526,0.03901,0.26217,0.58608,0.0508
resp,ordinary, and,0.011263,0.0019949,0.245,0.2788,0.1157
resp,ordinary, horns,0.10112,0.0058962,0.040873,0.60802,0.0558
resp,ordinary, part,0.060785,0.003365,0.23723,0.34287,0.0759
resp,ordinary, of,0.086666,0.015327,0.43928,0.67062,0.2620
resp,ordinary, a,0.037046,0.016572,0.36509,0.43014,0.1721
resp,ordinary, costume,0.11233,0.0064522,0.14735,0.4355,0.0054
resp,ordinary, or,0.030637,0.0050571,0.053774,0.35961,0.3283
resp,ordinary, just,0.096476,0.0040677,0.10419,0.36537,0.1112
resp,ordinary, something,0.11176,0.0016236,0.25588,0.34376,0.0279
resp,ordinary, the,0.053744,0.0021613,0.037079,0.39419,0.2476
resp,ordinary, boys,0.045513,0.0042956,0.48255,0.63408,0.2758
resp,ordinary, are,0.014597,0.018084,0.32308,0.28299,0.0975
resp,ordinary, playing,0.03087,0.015372,0.41865,0.54131,0.2412
resp,ordinary, with,0.032174,0.01232,0.55376,0.77845,0.3249
resp,ordinary,?,0.051952,0.014348,0.21168,0.46053,0.3260
resp,template,<|eot_id|>,0.049936,0.019354,0.57704,2.0865,0.3393
prompt,template,<|begin_of_text|>,480.9,337.5,22.457,43.18,0.4205
prompt,ordinary,<|start_header_id|>,0.033121,0.13192,0.57644,0.9809,0.1492
prompt,ordinary,system,0.10416,0.012908,0.82882,1.1357,0.2847
prompt,ordinary,<|end_header_id|>,0.2576,0.042307,0.85116,4.4764,0.2027
prompt,newline,\n\n,0.076633,0.033223,1.1922,1.85,0.3681
prompt,ordinary,Cut,0.14651,0.019589,0.34833,0.62192,0.1888
prompt,ordinary,ting,0.12129,0.021102,0.37422,0.67672,0.1394
prompt,ordinary, Knowledge,0.31243,0.057238,0.6794,0.89329,0.2937
prompt,ordinary, Date,0.26165,0.060851,0.76781,0.84573,0.3564
prompt,ordinary,:,0.084774,0.023291,0.5396,0.87523,0.3069
prompt,ordinary, December,0.15564,0.040635,0.26034,0.59941,0.1767
prompt,ordinary, ,0.099408,0.015518,0.81641,1.0589,0.4214
prompt,ordinary,202,0.23368,0.030561,0.50021,0.47425,0.1211
prompt,ordinary,3,0.15586,0.025081,0.60444,0.68065,0.2569
prompt,newline,\n,0.019924,0.0019547,0.40491,0.64891,0.2493
prompt,ordinary,Today,0.26649,0.045833,0.051287,0.56333,0.2493
prompt,ordinary, Date,0.32427,0.078619,0.16791,0.57441,0.0077
prompt,ordinary,:,0.22888,0.04426,0.59283,0.82651,0.2833
prompt,ordinary, ,0.13213,0.024461,0.70744,0.97313,0.3448
prompt,ordinary,26,0.11485,0.01257,0.42489,0.54585,0.2394
prompt,ordinary, Jul,0.25054,0.050108,0.0060774,0.44095,0.0000
prompt,ordinary, ,0.098102,0.0013827,0.45051,0.66383,0.2893
prompt,ordinary,202,0.2822,0.014445,0.25325,0.46567,0.1156
prompt,ordinary,4,0.13175,0.019425,0.23841,0.5255,0.0000
prompt,newline,\n\n,0.079238,0.0016152,0.29159,0.64956,0.3253
prompt,template,<|eot_id|>,0.0084778,0.0088523,0.48141,2.0105,0.3301
prompt,ordinary,<|start_header_id|>,0.02649,0.012854,0.67346,2.8465,0.3286
prompt,ordinary,user,0.097117,0.042094,0.35756,0.59634,0.0407
prompt,ordinary,<|end_header_id|>,0.015013,0.0050665,0.42349,2.5476,0.3282
prompt,newline,\n\n,0.011351,0.013888,0.51801,1.0922,0.4023
prompt,ordinary,Write,0.090458,0.0030508,0.15336,0.46019,0.0012
prompt,ordinary, a,0.21241,0.028032,0.66003,0.96698,0.3556
prompt,ordinary, dialogue,0.20141,0.031833,0.13077,0.44378,0.0237
prompt,ordinary, between,0.16168,0.018931,0.34807,0.56384,0.1847
prompt,ordinary, two,0.067419,0.0097818,0.19642,0.3974,0.1024
prompt,ordinary, people,0.16304,0.026209,0.44838,0.40427,0.1787
prompt,ordinary,",",0.026746,0.0093891,0.6441,0.81481,0.4018
prompt,ordinary, one,0.10046,0.0092649,0.4453,0.6325,0.2784
prompt,ordinary, is,0.083949,0.011678,0.30709,0.3261,0.0000
prompt,ordinary, dressed,0.10872,0.013461,0.27425,0.60732,0.1836
prompt,ordinary, up,0.11162,0.0063839,0.30812,0.60434,0.1126
prompt,ordinary, in,0.14515,0.0047043,0.56252,0.71197,0.3037
prompt,ordinary, a,0.13802,0.0092356,0.69123,0.68132,0.3706
prompt,ordinary, ball,0.17764,0.039809,0.34153,0.60966,0.2432
prompt,ordinary, gown,0.2028,0.039168,0.39082,0.80747,0.1975
prompt,ordinary, and,0.12952,0.02742,0.14201,0.23608,0.0186
prompt,ordinary, the,0.1612,0.0143,0.28516,0.29768,0.2236
prompt,ordinary, other,0.10405,0.011814,0.25891,0.3113,0.0719
prompt,ordinary, is,0.014605,0.017718,0.091516,0.29647,0.0000
prompt,ordinary, dressed,0.10199,0.00095415,0.38751,0.74191,0.2884
prompt,ordinary, down,0.079648,0.0042823,0.35465,0.59402,0.1751
prompt,ordinary, in,0.076394,0.014134,0.52219,0.63218,0.3129
prompt,ordinary, swe,0.088864,0.0024921,0.90702,1.1012,0.3582
prompt,ordinary,ats,0.10441,0.015814,0.11377,0.67689,0.0052
prompt,ordinary,.,0.20694,0.039795,0.076063,0.26721,0.0172
prompt,ordinary, The,0.18872,0.029861,0.050985,0.35336,0.1606
prompt,ordinary, two,0.093435,0.0019201,0.30483,0.46041,0.2401
prompt,ordinary, are,0.23841,0.010735,0.059272,0.37067,0.0272
prompt,ordinary, going,0.11807,0.0042225,0.38683,0.50717,0.3401
prompt,ordinary, to,0.19737,0.0036586,0.14138,0.30627,0.0096
prompt,ordinary, a,0.13653,0.010007,0.4455,0.63824,0.3218
prompt,ordinary, nightly,0.13381,0.035993,0.050039,0.49441,0.0116
prompt,ordinary, event,0.18752,0.03859,0.23885,0.44998,0.0126
prompt,ordinary,.,0.16081,0.025233,0.11673,0.31945,0.0004
prompt,ordinary, Your,0.32537,0.061276,0.016837,0.50093,0.1835
prompt,ordinary, answer,0.21466,0.026695,0.27331,0.54205,0.1087
prompt,ordinary, must,0.17321,0.015871,0.038338,0.33092,0.0350
prompt,ordinary, contain,0.11642,0.012421,0.21181,0.46212,0.1317
prompt,ordinary, exactly,0.15731,0.018956,0.044869,0.52352,0.1631
prompt,ordinary, ,0.096715,0.010965,0.40294,0.47913,0.3304
prompt,ordinary,3,0.15856,0.013447,0.030049,0.34753,0.1013
prompt,ordinary, bullet,0.074464,0.0022421,0.063136,0.51078,0.0064
prompt,ordinary, points,0.14518,0.017219,0.26775,0.56106,0.0028
prompt,ordinary, in,0.066343,0.0071461,0.1364,0.2696,0.0030
prompt,ordinary, the,0.085007,0.012777,0.34209,0.3363,0.2664
prompt,ordinary, markdown,0.10174,0.015295,0.06378,0.52746,0.0000
prompt,ordinary, format,0.21421,0.033478,0.085,0.45917,0.0196
prompt,ordinary, (,0.12083,0.015243,0.18726,0.54299,0.3443
prompt,ordinary,use,0.1402,0.018398,0.32335,0.49971,0.0048
prompt,ordinary," ""*",0.1481,0.020343,0.3217,0.62831,0.0098
prompt,ordinary," """,0.077062,0.017936,0.67084,0.98789,0.3208
prompt,ordinary, to,0.030624,0.010044,0.27437,0.38005,0.1852
prompt,ordinary, indicate,0.11341,0.0095232,0.23115,0.45134,0.0305
prompt,ordinary, each,0.11147,0.0034329,0.070342,0.27847,0.0312
prompt,ordinary, bullet,0.090636,0.0032782,0.12406,0.54227,0.0663
prompt,ordinary,),0.097517,0.023357,0.43968,0.51282,0.3907
prompt,ordinary, such,0.13375,0.016362,0.090051,0.28133,0.0201
prompt,ordinary, as,0.12537,0.024138,0.0043213,0.36229,0.1654
prompt,ordinary,:\n,0.062395,0.0055448,0.011487,0.39227,0.0771
prompt,ordinary,*,0.061943,0.0066389,0.22479,0.41197,0.0114
prompt,ordinary, This,0.18841,0.034096,0.064168,0.38888,0.1424
prompt,ordinary, is,0.17107,0.01387,0.11709,0.32833,0.0608
prompt,ordinary, the,0.13422,0.021095,0.19166,0.28919,0.0973
prompt,ordinary, first,0.16031,0.028628,0.18095,0.30955,0.0481
prompt,ordinary, point,0.081149,0.018885,0.24453,0.41172,0.0940
prompt,ordinary,.\n,0.096221,0.021457,0.15323,0.37487,0.0840
prompt,ordinary,*,0.16226,0.023034,0.012183,0.41581,0.0284
prompt,ordinary, This,0.16781,0.022739,0.036513,0.3363,0.0899
prompt,ordinary, is,0.21252,0.02142,0.034916,0.35976,0.1181
prompt,ordinary, the,0.15502,0.024056,0.1753,0.29059,0.0966
prompt,ordinary, second,0.17091,0.023867,0.062225,0.32863,0.0000
prompt,ordinary, point,0.090167,0.007078,0.18135,0.46246,0.1192
prompt,ordinary,.,0.046077,0.012369,0.17866,0.26664,0.1293
prompt,template,<|eot_id|>,0.056341,0.022079,0.63633,2.17,0.3428
prompt,ordinary,<|start_header_id|>,0.11155,0.032604,0.90988,3.0338,0.3102
prompt,ordinary,assistant,0.061237,0.0039373,0.14576,0.67571,0.0526
prompt,ordinary,<|end_header_id|>,0.092538,0.028724,0.64003,2.8085,0.3431
prompt,newline,\n\n,0.062372,0.01298,0.33778,0.58436,0.2495
resp,ordinary,[,0.060132,0.010316,0.25721,0.38994,0.0143
resp,ordinary,Setting,0.056586,0.0052652,0.02777,0.53892,0.0449
resp,ordinary,:,0.064166,0.016705,0.090327,0.51541,0.0222
resp,ordinary, A,0.12294,0.0055916,0.16565,0.29298,0.0578
resp,ordinary, luxurious,0.042712,0.0016379,0.52477,0.67575,0.2114
resp,ordinary, hotel,0.16777,0.036869,0.23929,0.43704,0.0599
resp,ordinary, lobby,0.086018,0.003022,0.41517,0.62805,0.0929
resp,ordinary,",",0.0077239,0.00054223,0.47907,0.52325,0.3710
resp,ordinary, with,0.074559,0.0013668,0.4227,0.49199,0.3103
resp,ordinary, a,0.054332,0.023288,0.67033,0.86586,0.3777
resp,ordinary, grand,0.14853,0.034542,0.039619,0.35944,0.0013
resp,ordinary, ch,0.1268,0.0099398,1.4208,1.7385,0.4365
resp,ordinary,andelier,0.17434,0.021134,0.30905,0.63534,0.1656
resp,ordinary, hanging,0.2795,0.052437,0.29235,0.56676,0.1577
resp,ordinary, from,0.16613,0.027962,0.18001,0.52461,0.1192
resp,ordinary, the,0.071116,0.0018634,0.34151,0.37231,0.2441
resp,ordinary, ceiling,0.1656,0.018556,0.19897,0.54623,0.0397
resp,ordinary,.,0.0094856,0.0064523,0.067462,0.19519,0.0001
resp,ordinary, The,0.052099,0.005206,0.13512,0.17334,0.0137
resp,ordinary, woman,0.15466,0.026661,0.12742,0.57245,0.2835
resp,ordinary,",",0.0045968,0.0039053,0.33719,0.42022,0.2851
resp,ordinary, dressed,0.088619,0.0044477,0.2665,0.52177,0.1054
resp,ordinary, in,0.081124,0.0060909,0.37821,0.58759,0.1931
resp,ordinary, a,0.065323,0.027927,0.45721,0.48369,0.3209
resp,ordinary, stunning,0.14044,0.021284,0.19464,0.77512,0.2147
resp,ordinary, ball,0.10132,0.017351,0.19992,0.52308,0.1452
resp,ordinary, gown,0.18273,0.028046,0.40556,0.86672,0.2399
resp,ordinary,",",0.019509,0.0064451,0.21342,0.23315,0.1489
resp,ordinary, is,0.024717,0.0027711,0.094043,0.24805,0.0103
resp,ordinary, standing,0.15867,0.014985,0.041994,0.40515,0.0148
resp,ordinary, by,0.019799,0.013251,0.41976,0.70254,0.2459
resp,ordinary, the,0.035616,0.021386,0.26555,0.28115,0.1238
resp,ordinary, reception,0.15285,0.0014518,0.25662,0.54512,0.0154
resp,ordinary, desk,0.319,0.050511,0.15822,0.67688,0.0652
resp,ordinary,",",0.041739,0.0062023,0.14352,0.24516,0.0997
resp,ordinary, while,0.08938,0.0097867,0.0056914,0.36274,0.1498
resp,ordinary, the,0.064735,0.004557,0.19738,0.2934,0.1819
resp,ordinary, man,0.12586,0.014755,0.039265,0.33384,0.1095
resp,ordinary,",",0.026904,0.00083697,0.16023,0.29289,0.1979
resp,ordinary, dressed,0.097252,0.006017,0.24704,0.503,0.1081
resp,ordinary, in,0.088585,0.0074363,0.29217,0.51651,0.1350
resp,ordinary, casual,0.083429,0.004288,0.084136,0.49547,0.0036
resp,ordinary, swe,0.06632,0.0043515,1.152,1.5913,0.3850
resp,ordinary,ats,0.0833,0.0068742,0.10756,0.68598,0.0132
resp,ordinary,",",0.029632,0.0020773,0.090415,0.22256,0.0075
resp,ordinary, walks,0.11419,0.0054323,0.027426,0.57175,0.2822
resp,ordinary, up,0.15985,0.015177,0.29615,0.42466,0.0663
resp,ordinary, to,0.083754,0.0066628,0.30803,0.40769,0.1227
resp,ordinary, her,0.099128,0.012258,0.015595,0.41369,0.1661
resp,ordinary,.]\n\n,0.11231,0.017152,0.37969,0.54672,0.1017
resp,ordinary,Woman,0.13875,0.011832,0.24088,0.59096,0.2226
resp,ordinary,:,0.025864,0.0038491,0.040466,0.38558,0.1396
resp,ordinary, (,0.029105,0.014312,0.19966,0.33297,0.0083
resp,ordinary,adjust,0.1342,0.027358,0.0095136,0.52032,0.0401
resp,ordinary,ing,0.23074,0.048431,0.047468,0.68301,0.0395
resp,ordinary, her,0.10646,0.0023778,0.14987,0.3534,0.0059
resp,ordinary, gloves,0.14469,0.023072,0.26068,0.48662,0.0034
resp,ordinary,),0.047073,0.0071351,0.45234,0.53526,0.3906
resp,ordinary, Ah,0.18318,0.039952,0.56448,1.0279,0.3605
resp,ordinary,",",0.011416,0.028565,0.22699,0.37412,0.0065
resp,ordinary, finally,0.088106,0.0089492,0.10906,0.58114,0.2550
resp,ordinary,",",0.058517,0.0029516,0.14491,0.29023,0.0131
resp,ordinary, you,0.082907,0.007575,0.069532,0.31837,0.1578
resp,ordinary,'re,0.24571,0.041959,0.22659,0.36706,0.0845
resp,ordinary, here,0.092409,0.0049652,0.099666,0.36989,0.0106
resp,ordinary,.,0.04055,0.0016952,0.17733,0.28121,0.2288
resp,ordinary, I,0.17676,0.025516,0.18379,0.28068,0.1263
resp,ordinary, was,0.14964,9.4479e-06,0.1836,0.2743,0.0519
resp,ordinary, starting,0.1412,0.017187,0.25231,0.49898,0.1689
resp,ordinary, to,0.25146,0.024771,0.23214,0.56978,0.1409
resp,ordinary, think,0.06108,0.0093145,0.1185,0.38648,0.1673
resp,ordinary, you,0.13575,0.011487,0.096585,0.28141,0.0061
resp,ordinary,'d,0.24811,0.061728,0.12764,0.40047,0.1116
resp,ordinary, forgotten,0.14829,0.004659,0.32875,0.57649,0.1479
resp,ordinary,.\n\n,0.038108,0.0031335,0.0071164,0.30547,0.0805
resp,ordinary,Man,0.19147,0.020261,0.052649,0.40427,0.0549
resp,ordinary,:,0.038607,0.0039656,0.16859,0.43127,0.1476
resp,ordinary, (,0.074312,0.011724,0.052293,0.37871,0.0883
resp,ordinary,looking,0.10293,0.0094161,0.22827,0.42575,0.0002
resp,ordinary, around,0.12987,0.0053866,0.026536,0.43876,0.0356
resp,ordinary, the,0.058774,0.0046818,0.23369,0.28914,0.1466
resp,ordinary, lobby,0.16714,0.017655,0.2092,0.52381,0.0003
resp,ordinary,),0.050376,0.0052555,0.37611,0.50203,0.3566
resp,ordinary, I,0.10566,0.00071366,0.020049,0.24774,0.0341
resp,ordinary,'m,0.2697,0.039661,0.19122,0.45506,0.0898
resp,ordinary, here,0.071571,0.0027946,0.14453,0.39064,0.0322
resp,ordinary,.,0.06778,0.006693,0.1592,0.22168,0.0584
resp,ordinary, I,0.11955,0.0072292,0.1951,0.2398,0.1310
resp,ordinary, just,0.17672,0.011466,0.091433,0.28133,0.0041
resp,ordinary, had,0.059763,0.022441,0.13364,0.32718,0.0493
